"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
9115;"Gideon's Sword (Gideon Crew, #1)";8286216;8286216;13134603;47;"2011.0";3082;"044656432X";"9.78044656433e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
9116;"A Caribbean Mystery (Miss Marple, #10)";31300;31300;937152;162;"1964.0";2445;"451199928";"9.78045119993e+12";"eng";0;"https://images.gr-assets.com/books/1309280346m/31300.jpg";"https://images.gr-assets.com/books/1309280346s/31300.jpg";11;0
9117;"Accident";59882;59882;1429972;52;"1994.0";4720;"440243394";"9.7804402434e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
9118;"George Washington's Secret Six: The Spy Ring That Saved the American Revolution";17707603;17707603;24757132;13;"2013.0";5885;"159523103X";"9.78159523103e+12";"eng";0;"https://images.gr-assets.com/books/1385349402m/17707603.jpg";"https://images.gr-assets.com/books/1385349402s/17707603.jpg";10;0
9119;"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)";43841;43841;6417933;13;"1994.0";4926;"345396685";"9.78034539669e+12";"eng";0;"https://images.gr-assets.com/books/1333577582m/43841.jpg";"https://images.gr-assets.com/books/1333577582s/43841.jpg";10;0
9120;"Pinocchio";533675;533675;521194;4;"1992.0";3527;"307021858";"9.78030702185e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
9121;"Great North Road";13573419;13573419;19154394;4;"2012.0";3766;"034552666X";"9.78034552666e+12";"eng";0;"https://images.gr-assets.com/books/1344371600m/13573419.jpg";"https://images.gr-assets.com/books/1344371600s/13573419.jpg";7;0
9122;"Fall From Grace (Mad World, #1)";15768536;15768536;21474681;3;"2012.0";5886;"";"";"en-GB";0;"https://images.gr-assets.com/books/1349538226m/15768536.jpg";"https://images.gr-assets.com/books/1349538226s/15768536.jpg";13;0
9123;"The Complete Short Novels";5697;5697;6624705;9;"1896.0";4217;"140003292X";"9.78140003292e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
9124;"The Berenstain Bears Go to School";900070;900070;2813766;22;"1978.0";4081;"394837363";"9.78039483737e+12";"en-US";0;"https://images.gr-assets.com/books/1344369033m/900070.jpg";"https://images.gr-assets.com/books/1344369033s/900070.jpg";1;0
9125;"Curious George Takes a Job";502406;502406;1320588;27;"1947.0";2814;"1844285081";"9.78184428508e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9126;"Superman for All Seasons";106859;106859;102997;14;"2001.0";3157;"1563895285";"9.78156389529e+12";"en-US";0;"https://images.gr-assets.com/books/1343797123m/106859.jpg";"https://images.gr-assets.com/books/1343797123s/106859.jpg";7;0
9127;"La casa de Bernarda Alba";22995;22995;1144595;140;"1945.0";5887;"1585101435";"9.78158510144e+12";"";0;"https://images.gr-assets.com/books/1328758570m/22995.jpg";"https://images.gr-assets.com/books/1328758570s/22995.jpg";2;0
9128;"Retribution (Dark-Hunter, #19)";9065265;9065265;13943349;20;"2011.0";3243;"312546602";"9.7803125466e+12";"en-US";0;"https://images.gr-assets.com/books/1315222730m/9065265.jpg";"https://images.gr-assets.com/books/1315222730s/9065265.jpg";7;0
9129;"Glue";23960;23960;24880;34;"2001.0";2767;"99436922";"9.78009943693e+12";"eng";0;"https://images.gr-assets.com/books/1357448113m/23960.jpg";"https://images.gr-assets.com/books/1357448113s/23960.jpg";12;0
9130;"Unhinged (Splintered, #2)";17449197;17449197;24333509;21;"2014.0";3854;"1613125348";"9.78161312534e+12";"eng";0;"https://images.gr-assets.com/books/1366994000m/17449197.jpg";"https://images.gr-assets.com/books/1366994000s/17449197.jpg";8;0
9131;"How to Fall in Love";18161265;18161265;25521824;48;"2014.0";2491;"000735049X";"9.78000735049e+12";"eng";0;"https://images.gr-assets.com/books/1373279911m/18161265.jpg";"https://images.gr-assets.com/books/1373279911s/18161265.jpg";3;0
9132;"Until You (Westmoreland, #3)";129618;129618;726849;43;"1994.0";3995;"552143545";"9.78055214355e+12";"en-US";0;"https://images.gr-assets.com/books/1354435714m/129618.jpg";"https://images.gr-assets.com/books/1354435714s/129618.jpg";11;0
9133;"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)";62479;62479;1349612;27;"2000.0";3263;"786939508";"9.7807869395e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
9134;"Streams in the Desert";132152;19169617;127292;68;"1904.0";5888;"310210062";"9.78031021006e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
9135;"Venom (Elemental Assassin, #3)";7614747;7614747;10074436;13;"2010.0";5088;"1439148015";"9.78143914801e+12";"eng";0;"https://images.gr-assets.com/books/1269891027m/7614747.jpg";"https://images.gr-assets.com/books/1269891027s/7614747.jpg";2;0
9136;"The Shadowhunter's Codex";13568619;13568619;19147213;26;"2013.0";2341;"";"";"eng";0;"https://images.gr-assets.com/books/1358696072m/13568619.jpg";"https://images.gr-assets.com/books/1358696072s/13568619.jpg";17;0
9137;"Tennis Shoes Among the Nephites (Tennis Shoes, #1)";121809;121809;117259;6;"1989.0";5889;"1577344677";"9.78157734467e+12";"eng";0;"https://images.gr-assets.com/books/1442362440m/121809.jpg";"https://images.gr-assets.com/books/1442362440s/121809.jpg";3;0
9138;"Blue is for Nightmares (Blue is for Nightmares, #1)";477338;477338;465559;22;"2003.0";5090;"738703915";"9.78073870392e+12";"en-US";0;"https://images.gr-assets.com/books/1350054787m/477338.jpg";"https://images.gr-assets.com/books/1350054787s/477338.jpg";1;0
9139;"Carrie / 'Salem's Lot / The Shining";5417;5417;14960;4;"1983.0";2358;"517219026";"9.78051721903e+12";"eng";0;"https://images.gr-assets.com/books/1376725117m/5417.jpg";"https://images.gr-assets.com/books/1376725117s/5417.jpg";8;0
9140;"Personal Demon (Women of the Otherworld, #8)";1541884;1541884;2492765;30;"2008.0";2818;"553806610";"9.78055380662e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
9141;"The Way of Kings, Part 1 (The Stormlight Archive #1.1)";9329354;9329354;27679568;19;"2011.0";2559;"575097361";"9.78057509736e+12";"eng";0;"https://images.gr-assets.com/books/1357609842m/9329354.jpg";"https://images.gr-assets.com/books/1357609842s/9329354.jpg";2;0
9142;"The Christmas List";6517407;6517407;6709262;27;"2009.0";4332;"1439150001";"9.78143915001e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9143;"How to Make Love Like a Porn Star: A Cautionary Tale";7252;7252;10385;15;"2004.0";5890;"60539097";"9.78006053909e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
9144;"The Tenth Justice";85321;85321;530174;47;"1997.0";4777;"446606243";"9.78044660624e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
9145;"Stella Bain";17333237;17333237;24064539;23;"2013.0";3019;"316098868";"9.78031609886e+12";"";0;"https://images.gr-assets.com/books/1380048229m/17333237.jpg";"https://images.gr-assets.com/books/1380048229s/17333237.jpg";1;0
9146;"Dark Days (Skulduggery Pleasant, #4)";7261549;7261549;8329667;27;"2010.0";3846;"7325940";"9.78000732595e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
9147;"The Green Mile, Part 3: Coffey's Hands";228198;228198;9813531;25;"1996.0";2358;"451190548";"9.78045119054e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
9148;"Jacob (Nightwalkers, #1)";111306;111306;107202;28;"2006.0";5891;"821780654";"9.78082178066e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9149;"You Slay Me (Aisling Grey #1)";50750;50750;3142;16;"2004.0";5892;"451411528";"9.78045141152e+12";"en-US";0;"https://images.gr-assets.com/books/1310496976m/50750.jpg";"https://images.gr-assets.com/books/1310496976s/50750.jpg";1;0
9150;"Perfect";17192373;17192373;23645580;53;"2013.0";2794;"857520660";"9.78085752066e+12";"eng";0;"https://images.gr-assets.com/books/1367838351m/17192373.jpg";"https://images.gr-assets.com/books/1367838351s/17192373.jpg";11;0
9151;"Clifford's Halloween";615233;615233;1283974;18;"1966.0";3213;"590442872";"9.78059044288e+12";"eng";0;"https://images.gr-assets.com/books/1328835774m/615233.jpg";"https://images.gr-assets.com/books/1328835774s/615233.jpg";7;0
9152;"Lyra's Oxford (His Dark Materials, #3.5)";531197;531197;3524192;33;"2003.0";2350;"375828192";"9.7803758282e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
9153;"If I Die (Soul Screamers, #5)";8803932;8803932;13678080;19;"2011.0";4164;"373210329";"9.78037321033e+12";"eng";0;"https://images.gr-assets.com/books/1304024127m/8803932.jpg";"https://images.gr-assets.com/books/1304024127s/8803932.jpg";7;0
9154;"Private Berlin (Private #5)";14781219;14781219;20434290;34;"2013.0";2472;"316211176";"9.78031621118e+12";"eng";0;"https://images.gr-assets.com/books/1340758912m/14781219.jpg";"https://images.gr-assets.com/books/1340758912s/14781219.jpg";16;0
9155;"The Other Daughter";227590;227590;3230132;40;"1999.0";3677;"553576798";"9.7805535768e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
9156;"Amazing Grace";765193;765193;1831295;29;"1991.0";5893;"803710402";"9.7808037104e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
9157;"The Redemption of Althalus";110692;110692;2063379;30;"2000.0";3067;"345440781";"9.78034544078e+12";"";0;"https://images.gr-assets.com/books/1403185455m/110692.jpg";"https://images.gr-assets.com/books/1403185455s/110692.jpg";11;0
9158;"Slammerkin";44543;44543;220527;27;"2000.0";2397;"156007479";"9.78015600747e+12";"eng";0;"https://images.gr-assets.com/books/1315155075m/44543.jpg";"https://images.gr-assets.com/books/1315155075s/44543.jpg";16;0
9159;"Simply Irresistible (Chinooks Hockey Team, #1)";60220;60220;58584;26;"1998.0";5115;"380790076";"9.78038079007e+12";"eng";0;"https://images.gr-assets.com/books/1170538816m/60220.jpg";"https://images.gr-assets.com/books/1170538816s/60220.jpg";11;0
9160;"About That Night (FBI/US Attorney, #3)";11235783;11235783;16161897;24;"2012.0";3517;"425246957";"9.78042524696e+12";"eng";0;"https://images.gr-assets.com/books/1342553249m/11235783.jpg";"https://images.gr-assets.com/books/1342553249s/11235783.jpg";16;0
9161;"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)";1087205;1087205;2902199;16;"2004.0";2778;"1421500620";"9.78142150062e+12";"eng";0;"https://images.gr-assets.com/books/1393731667m/1087205.jpg";"https://images.gr-assets.com/books/1393731667s/1087205.jpg";2;0
9162;"On the Night You Were Born";37377;37377;37262;20;"2005.0";5894;"312346069";"9.78031234606e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
9163;"MWF Seeking BFF: My Yearlong Search For A New Best Friend";11104030;11104030;16026187;9;"2011.0";5895;"345524942";"9.78034552494e+12";"eng";0;"https://images.gr-assets.com/books/1353033305m/11104030.jpg";"https://images.gr-assets.com/books/1353033305s/11104030.jpg";3;0
9164;"Skin Deep (Legion, #2)";20886354;20886354;40227944;21;"2014.0";2559;"";"";"eng";0;"https://images.gr-assets.com/books/1404932663m/20886354.jpg";"https://images.gr-assets.com/books/1404932663s/20886354.jpg";6;0
9165;"Wicked (A Wicked Saga, #1)";22895264;22895264;42465462;16;"2014.0";2751;"";"";"eng";0;"https://images.gr-assets.com/books/1410783827m/22895264.jpg";"https://images.gr-assets.com/books/1410783827s/22895264.jpg";7;0
9166;"Insatiable (Insatiable, #1)";6953500;6953500;7188482;33;"2010.0";2622;"006173506X";"9.78006173507e+12";"eng";0;"https://images.gr-assets.com/books/1479654144m/6953500.jpg";"https://images.gr-assets.com/books/1479654144s/6953500.jpg";16;0
9167;"Where I Belong (Alabama Summer, #1)";22600903;34371311;41391574;12;"2014.0";5880;"";"";"eng";0;"https://images.gr-assets.com/books/1404019520m/22600903.jpg";"https://images.gr-assets.com/books/1404019520s/22600903.jpg";8;0
9168;"Back on Blossom Street (Blossom Street, #4)";366337;366337;4083757;54;"2007.0";4459;"778324516";"9.78077832452e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
9169;"Hector and the Search for Happiness";8257435;8257435;13105229;52;"2002.0";5896;"1615731075";"9.78161573108e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
9170;"Between, Georgia";241969;241969;1345521;25;"2006.0";4974;"446699454";"9.78044669946e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
9171;"Faking It (Dempseys, #2)";33729;33729;726930;38;"2002.0";3145;"312932782";"9.78031293279e+12";"eng";0;"https://images.gr-assets.com/books/1311973997m/33729.jpg";"https://images.gr-assets.com/books/1311973997s/33729.jpg";6;0
9172;"Underground: The Tokyo Gas Attack and the Japanese Psyche";17801;17801;6179816;53;"1997.0";2552;"99461099";"9.7800994611e+12";"eng";0;"https://images.gr-assets.com/books/1443692668m/17801.jpg";"https://images.gr-assets.com/books/1443692668s/17801.jpg";5;0
9173;"The Twentieth Wife (Taj Mahal Trilogy, #1)";27298;27298;27945;37;"2002.0";5897;"743428188";"9.78074342819e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
9174;"Captured (The Captive, #1)";15059301;23229220;20713994;13;"2012.0";5898;"";"";"en-GB";0;"https://images.gr-assets.com/books/1364810534m/15059301.jpg";"https://images.gr-assets.com/books/1364810534s/15059301.jpg";17;0
9175;"Split Infinity  (Apprentice Adept #1)";99461;99461;17330;16;"1980.0";4016;"345354915";"9.78034535491e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
9176;"Sex God: Exploring the Endless Connections between Sexuality and Spirituality";44360;44360;425815;20;"2007.0";4379;"310263468";"9.78031026346e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
9177;"A Vintage Affair";5556595;5556595;5727718;45;"2009.0";5899;"7245823";"9.78000724583e+12";"en-GB";0;"https://images.gr-assets.com/books/1327878847m/5556595.jpg";"https://images.gr-assets.com/books/1327878847s/5556595.jpg";16;0
9178;"The Buddha of Suburbia";302998;302998;1452188;70;"1990.0";5900;"014013168X";"9.78014013168e+12";"eng";0;"https://images.gr-assets.com/books/1344618639m/302998.jpg";"https://images.gr-assets.com/books/1344618639s/302998.jpg";5;0
9179;"Breathe (Breathe, #1)";11544466;11544466;16484181;17;"2012.0";5901;"62118692";"9.78006211869e+12";"en-US";0;"https://images.gr-assets.com/books/1330286837m/11544466.jpg";"https://images.gr-assets.com/books/1330286837s/11544466.jpg";15;0
9180;"The Voice of the Night";64949;64949;888389;53;"1980.0";5492;"425128164";"9.78042512817e+12";"eng";0;"https://images.gr-assets.com/books/1308461608m/64949.jpg";"https://images.gr-assets.com/books/1308461608s/64949.jpg";2;0
9181;"The Girl from Krakow";25837338;25837338;44211483;7;"2015.0";5902;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
9182;"Justice: What's the Right Thing to Do?";6452731;6452731;6642936;58;"2009.0";5903;"374180652";"9.78037418065e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
9183;"13 Hours: The Inside Account of What Really Happened In Benghazi";22608582;22608582;42145710;34;"2014.0";3982;"1455530093";"9.78145553009e+12";"eng";0;"https://images.gr-assets.com/books/1411493281m/22608582.jpg";"https://images.gr-assets.com/books/1411493281s/22608582.jpg";15;0
9184;"Succubus Shadows (Georgina Kincaid, #5)";6916963;6916963;6527884;23;"2010.0";2453;"758232004";"9.78075823201e+12";"en-US";0;"https://images.gr-assets.com/books/1315977677m/6916963.jpg";"https://images.gr-assets.com/books/1315977677s/6916963.jpg";9;0
9185;"Roses";6505109;6505109;6696695;50;"2010.0";5904;"446550000";"9.78044655e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
9186;"Crazy For You";33726;33726;1657338;44;"1999.0";3145;"312932812";"9.78031293282e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
