"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
6706;"Girl Waits with Gun (Kopp Sisters, #1)";23719378;23719378;43328906;21;"2015.0";5023;"544409914";"9.78054440991e+12";"eng";0;"https://images.gr-assets.com/books/1500687846m/23719378.jpg";"https://images.gr-assets.com/books/1500687846s/23719378.jpg";5;0
6707;"Astonish Me";18209290;18736672;25630049;23;"2014.0";4947;"307962903";"9.7803079629e+12";"eng";0;"https://images.gr-assets.com/books/1384816768m/18209290.jpg";"https://images.gr-assets.com/books/1384816768s/18209290.jpg";7;0
6708;"A Fish Out of Water";899608;899608;728902;12;"1961.0";5024;"394800230";"9.78039480023e+12";"eng";0;"https://images.gr-assets.com/books/1320551686m/899608.jpg";"https://images.gr-assets.com/books/1320551686s/899608.jpg";9;0
6709;"Look to Windward (Culture, #7)";12016;12016;124371;30;"2000.0";3302;"743421922";"9.78074342193e+12";"eng";0;"https://images.gr-assets.com/books/1288930978m/12016.jpg";"https://images.gr-assets.com/books/1288930978s/12016.jpg";12;0
6710;"The Running Dream";8354134;8354134;13207578;14;"2011.0";3079;"375866671";"9.78037586668e+12";"eng";0;"https://images.gr-assets.com/books/1333577959m/8354134.jpg";"https://images.gr-assets.com/books/1333577959s/8354134.jpg";12;0
6711;"Epilogue (The Dark Duet, #3)";17317675;17317675;23986486;12;"2013.0";3568;"";"";"en-GB";0;"https://images.gr-assets.com/books/1360713467m/17317675.jpg";"https://images.gr-assets.com/books/1360713467s/17317675.jpg";9;0
6712;"Ultramarathon Man: Confessions of an All-Night Runner";87632;87632;402984;32;"2005.0";5025;"1585424803";"9.7815854248e+12";"";0;"https://images.gr-assets.com/books/1309199653m/87632.jpg";"https://images.gr-assets.com/books/1309199653s/87632.jpg";17;0
6713;"An Officer and a Spy";18007532;18007532;24349001;54;"2013.0";4211;"385349580";"9.78038534958e+12";"eng";0;"https://images.gr-assets.com/books/1378711003m/18007532.jpg";"https://images.gr-assets.com/books/1378711003s/18007532.jpg";3;0
6714;"In the Kingdom of Ice: The Grand and Terrible Polar Voyage of the USS Jeannette";20897517;20897517;28027377;18;"2014.0";3962;"385535376";"9.78038553537e+12";"eng";0;"https://images.gr-assets.com/books/1395935993m/20897517.jpg";"https://images.gr-assets.com/books/1395935993s/20897517.jpg";3;0
6715;"A Stranger Is Watching";170651;170651;1961151;75;"1977.0";3736;"743484371";"9.78074348437e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
6716;"Double Fudge (Fudge, #5)";80672;80672;2055054;47;"2002.0";2690;"142408786";"9.78014240878e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6717;"The Morganville Vampires, Volume 3 (The Morganville Vampires, #5-6)";8462184;8462184;13783430;5;"2010.0";3185;"451233557";"9.78045123355e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6718;"Be Careful What You Wish For";905885;905885;891031;19;"2006.0";5026;"340841125";"9.78034084113e+12";"en-GB";0;"https://images.gr-assets.com/books/1415581652m/905885.jpg";"https://images.gr-assets.com/books/1415581652s/905885.jpg";6;0
6719;"Storm Born (Dark Swan #1)";2754510;2754510;3159815;24;"2008.0";2453;"1420100963";"9.78142010097e+12";"eng";0;"https://images.gr-assets.com/books/1327900947m/2754510.jpg";"https://images.gr-assets.com/books/1327900947s/2754510.jpg";17;0
6720;"Locke & Key, Vol. 4: Keys to the Kingdom";9674335;9674335;14562177;14;"2011.0";3061;"1600108865";"9.78160010886e+12";"eng";0;"https://images.gr-assets.com/books/1377306592m/9674335.jpg";"https://images.gr-assets.com/books/1377306592s/9674335.jpg";6;0
6721;"Envy (Luxe, #3)";3347892;3347892;3386279;31;"2009.0";3331;"61345725";"9.78006134572e+12";"en-US";0;"https://images.gr-assets.com/books/1327928712m/3347892.jpg";"https://images.gr-assets.com/books/1327928712s/3347892.jpg";2;0
6722;"Horde (Razorland, #3)";10596724;10596724;15504353;19;"2013.0";3415;"1250024633";"9.78125002463e+12";"en-CA";0;"https://images.gr-assets.com/books/1362287692m/10596724.jpg";"https://images.gr-assets.com/books/1362287692s/10596724.jpg";9;0
6723;"Girls of Riyadh";1476261;1476261;1570261;48;"2005.0";5027;"1905490208";"9.7819054902e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
6724;"The Mixed-Up Chameleon";394772;394772;795131;27;"1975.0";2508;"694011479";"9.78069401148e+12";"";0;"https://images.gr-assets.com/books/1350959503m/394772.jpg";"https://images.gr-assets.com/books/1350959503s/394772.jpg";4;0
6725;"Kitty and the Midnight Hour (Kitty Norville #1)";14461;14461;1232488;28;"2005.0";5028;"446616419";"9.78044661642e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
6726;"Waiting";235773;235773;985211;52;"1999.0";5029;"375706410";"9.78037570642e+12";"en-US";0;"https://images.gr-assets.com/books/1327881519m/235773.jpg";"https://images.gr-assets.com/books/1327881519s/235773.jpg";2;0
6727;"Burmese Days";9650;9650;1171545;116;"1934.0";2315;"1421808307";"9.78142180831e+12";"";0;"https://images.gr-assets.com/books/1415573403m/9650.jpg";"https://images.gr-assets.com/books/1415573403s/9650.jpg";1;0
6728;"The Jester";13157;13157;2513115;52;"2003.0";2472;"755300203";"9.7807553002e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
6729;"Ordinary People";160251;160251;154674;41;"1976.0";5030;"140065172";"9.78014006518e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
6730;"In Real Life";20575446;20575446;39843450;17;"2014.0";3795;"1596436581";"9.78159643659e+12";"eng";0;"https://images.gr-assets.com/books/1391127564m/20575446.jpg";"https://images.gr-assets.com/books/1391127564s/20575446.jpg";8;0
6731;"Bad Moon Rising (Dark-Hunter #18; Were-Hunter #4; Hellchaser #2)";4352708;6058042;4400647;25;"2009.0";3243;"749909226";"9.78074990922e+12";"eng";0;"https://images.gr-assets.com/books/1361175509m/4352708.jpg";"https://images.gr-assets.com/books/1361175509s/4352708.jpg";9;0
6732;"Robin Hood, The Prince of Thieves";388223;388223;377847;88;"1862.0";2381;"3704313173";"9.78370431317e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
6733;"Peeps (Peeps, #1)";186103;186103;1641139;36;"2005.0";2435;"1595140838";"9.78159514084e+12";"eng";0;"https://images.gr-assets.com/books/1443904244m/186103.jpg";"https://images.gr-assets.com/books/1443904244s/186103.jpg";4;0
6734;"The Riddle (The Books of Pellinor, #2)";393145;393145;858967;38;"2004.0";4917;"763630152";"9.78076363016e+12";"en-US";0;"https://images.gr-assets.com/books/1360170670m/393145.jpg";"https://images.gr-assets.com/books/1360170670s/393145.jpg";6;0
6735;"Jealousy (Strange Angels, #3)";6600807;6600807;6794661;17;"2010.0";4171;"1595142908";"9.7815951429e+12";"";0;"https://images.gr-assets.com/books/1331245539m/6600807.jpg";"https://images.gr-assets.com/books/1331245539s/6600807.jpg";1;0
6736;"Collected Poems";367802;367802;357793;37;"1952.0";5031;"811202054";"9.78081120205e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6737;"Vinegar Girl";27070127;27070127;46190740;37;"2016.0";2970;"804141266";"9.78080414126e+12";"eng";0;"https://images.gr-assets.com/books/1471553735m/27070127.jpg";"https://images.gr-assets.com/books/1471553735s/27070127.jpg";6;0
6738;"The Hedge Knight (The Hedge Knight Graphic Novels, #1)";13501;13501;15648;1;"1998.0";5032;"097640110X";"9.7809764011e+12";"eng";0;"https://images.gr-assets.com/books/1443806558m/13501.jpg";"https://images.gr-assets.com/books/1443806558s/13501.jpg";14;0
6739;"Breathe (Colorado Mountain, #4)";15742039;15742039;21429192;15;"2012.0";3789;"";"9.78147614539e+12";"eng";0;"https://images.gr-assets.com/books/1486770372m/15742039.jpg";"https://images.gr-assets.com/books/1486770372s/15742039.jpg";16;0
6740;"The Blackhouse (Lewis Trilogy, #1)";10305247;10305247;7307773;59;"2009.0";5033;"1849163847";"9.78184916384e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
6741;"Scandal in Spring (Wallflowers, #4)";105574;105574;101766;60;"2006.0";3711;"60562536";"9.78006056253e+12";"en-US";0;"https://images.gr-assets.com/books/1452549904m/105574.jpg";"https://images.gr-assets.com/books/1452549904s/105574.jpg";4;0
6742;"On the Street Where You Live";41490;41490;1080696;74;"2001.0";3736;"671004530";"9.78067100454e+12";"eng";0;"https://images.gr-assets.com/books/1341761800m/41490.jpg";"https://images.gr-assets.com/books/1341761800s/41490.jpg";4;0
6743;"Succubus on Top (Georgina Kincaid, #2)";1316617;1316617;1305924;36;"2008.0";2453;"758216424";"9.78075821643e+12";"en-US";0;"https://images.gr-assets.com/books/1315977158m/1316617.jpg";"https://images.gr-assets.com/books/1315977158s/1316617.jpg";15;0
6744;"The Silent Blade (Forgotten Realms: Paths of Darkness, #1; Legend of Drizzt, #11)";239105;239105;2971058;26;"1998.0";3263;"786913886";"9.78078691389e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
6745;"Inherit the Wind";253264;253264;71698;27;"1955.0";5034;"345501039";"9.78034550104e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
6746;"Round Ireland with a Fridge";23316;23316;1360829;20;"1997.0";5035;"312274920";"9.78031227492e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
6747;"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)";8535273;8535273;11095144;24;"2011.0";3275;"385738595";"9.78038573859e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
6748;"Uganda Be Kidding Me";18127101;18127101;25461047;16;"2014.0";2682;"1455599735";"9.78145559974e+12";"eng";0;"https://images.gr-assets.com/books/1403174817m/18127101.jpg";"https://images.gr-assets.com/books/1403174817s/18127101.jpg";17;0
6749;"This Book Is Not Good for You (Secret, #3)";6464094;6464094;6654562;31;"2009.0";3607;"031604086X";"9.78031604086e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
6750;"Eating the Dinosaur";6386555;6386555;6574787;7;"2009.0";3056;"1416544208";"9.7814165442e+12";"eng";0;"https://images.gr-assets.com/books/1327949106m/6386555.jpg";"https://images.gr-assets.com/books/1327949106s/6386555.jpg";5;0
6751;"The Declaration of Independence and The Constitution of the United States";285500;285500;1694397;57;"1776.0";4593;"553214829";"9.78055321483e+12";"";0;"https://images.gr-assets.com/books/1320508156m/285500.jpg";"https://images.gr-assets.com/books/1320508156s/285500.jpg";10;0
6752;"Aztec (Aztec, #1)";550454;550454;1866705;53;"1980.0";5036;"765317508";"9.78076531751e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
6753;"All the Birds in the Sky";25372801;25372801;45119441;14;"2016.0";5037;"765379945";"9.78076537995e+12";"eng";0;"https://images.gr-assets.com/books/1429225322m/25372801.jpg";"https://images.gr-assets.com/books/1429225322s/25372801.jpg";6;0
6754;"Dodger";13516846;13516846;19074404;41;"2012.0";2500;"62009494";"9.78006200949e+12";"eng";0;"https://images.gr-assets.com/books/1343828971m/13516846.jpg";"https://images.gr-assets.com/books/1343828971s/13516846.jpg";13;0
6755;"The River (Brian's Saga, #2)";2915;2915;6815;39;"1991.0";2558;"044022750X";"9.7804402275e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
6756;"Wildwood Dancing (Wildwood, #1)";13929;13929;2024857;25;"2007.0";3839;"375833641";"9.78037583365e+12";"en-US";0;"https://images.gr-assets.com/books/1393127105m/13929.jpg";"https://images.gr-assets.com/books/1393127105s/13929.jpg";16;0
6757;"Home Again";217433;217433;210514;33;"1996.0";2489;"449226352";"9.78044922635e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
6758;"Books of Blood: Volume One (Books of Blood #1)";761023;761023;1249260;49;"1984.0";3984;"425083896";"9.7804250839e+12";"eng";0;"https://images.gr-assets.com/books/1429999423m/761023.jpg";"https://images.gr-assets.com/books/1429999423s/761023.jpg";15;0
6759;"Indebted (The Premonition, #3)";13502963;13502963;19051451;8;"2012.0";4550;"";"";"en-GB";0;"https://images.gr-assets.com/books/1333739536m/13502963.jpg";"https://images.gr-assets.com/books/1333739536s/13502963.jpg";1;0
6760;"The Man From St. Petersburg";5053;5053;3015343;96;"1982.0";2409;"451208706";"9.7804512087e+12";"eng";0;"https://images.gr-assets.com/books/1411331808m/5053.jpg";"https://images.gr-assets.com/books/1411331808s/5053.jpg";16;0
6761;"Daring to Dream (Dream Trilogy, #1)";230003;230003;1579898;71;"1996.0";2831;"515142905";"9.78051514291e+12";"eng";0;"https://images.gr-assets.com/books/1309200789m/230003.jpg";"https://images.gr-assets.com/books/1309200789s/230003.jpg";5;0
6762;"Judgment in Death (In Death, #11)";89160;89160;86053;53;"2000.0";2792;"425176304";"9.78042517631e+12";"eng";0;"https://images.gr-assets.com/books/1390135645m/89160.jpg";"https://images.gr-assets.com/books/1390135645s/89160.jpg";5;0
6763;"Innocent in Death (In Death, #24)";74033;74033;425564;46;"2007.0";2792;"399154019";"9.78039915401e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
6764;"Waiting to Be Heard: A Memoir";15833693;15833693;21570166;20;"2013.0";5038;"62217208";"9.7800622172e+12";"eng";0;"https://images.gr-assets.com/books/1367786694m/15833693.jpg";"https://images.gr-assets.com/books/1367786694s/15833693.jpg";2;0
6765;"Once Upon a Marigold (Upon a Marigold, #1)";157055;157055;1787093;17;"2002.0";5039;"152050841";"9.78015205085e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
6766;"The Wedding (Lairds' Fianc�es, #2)";107778;107778;833455;51;"1996.0";3791;"743467213";"9.78074346722e+12";"eng";0;"https://images.gr-assets.com/books/1295998049m/107778.jpg";"https://images.gr-assets.com/books/1295998049s/107778.jpg";16;0
6767;"The Dead in Their Vaulted Arches (Flavia de Luce, #6)";17834904;17834904;8586680;31;"2014.0";2891;"385344058";"9.78038534405e+12";"eng";0;"https://images.gr-assets.com/books/1432578235m/17834904.jpg";"https://images.gr-assets.com/books/1432578235s/17834904.jpg";15;0
6768;"Heart of Darkness and The Secret Sharer";616828;616828;1785260;64;"1910.0";2512;"451526570";"9.78045152657e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
6769;"S.";17860739;17860739;25004628;24;"2013.0";5040;"316201642";"9.78031620164e+12";"eng";0;"https://images.gr-assets.com/books/1378767595m/17860739.jpg";"https://images.gr-assets.com/books/1378767595s/17860739.jpg";8;0
6770;"Lullabies for Little Criminals";22207;22207;23263;32;"2006.0";5041;"60875070";"9.78006087508e+12";"eng";0;"https://images.gr-assets.com/books/1327893204m/22207.jpg";"https://images.gr-assets.com/books/1327893204s/22207.jpg";11;0
6771;"Fairest (An Unfortunate Fairy Tale, #2)";14745338;14745338;20394260;8;"2012.0";3823;"";"";"en-US";0;"https://images.gr-assets.com/books/1338578342m/14745338.jpg";"https://images.gr-assets.com/books/1338578342s/14745338.jpg";13;0
6772;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
6773;"Sever (The Chemical Garden, #3)";12383869;12383869;17364649;20;"2013.0";3115;"1442409096";"9.7814424091e+12";"eng";0;"https://images.gr-assets.com/books/1343168408m/12383869.jpg";"https://images.gr-assets.com/books/1343168408s/12383869.jpg";4;0
6774;"Fourth Grave Beneath My Feet (Charley Davidson, #4)";13538992;13538992;18670691;21;"2012.0";3643;"1250014468";"9.78125001447e+12";"eng";0;"https://images.gr-assets.com/books/1338721218m/13538992.jpg";"https://images.gr-assets.com/books/1338721218s/13538992.jpg";3;0
6775;"Runaways, Vol. 1: Pride and Joy (Runaways, #1)";7389;7389;10219456;14;"2006.0";2893;"785113797";"9.7807851138e+12";"eng";0;"https://images.gr-assets.com/books/1264516899m/7389.jpg";"https://images.gr-assets.com/books/1264516899s/7389.jpg";2;0
6776;"The Legend of Huma (Dragonlance: Heroes, #1)";25295;25295;618823;25;"1988.0";5043;"078693137X";"9.78078693138e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
6777;"The Dogs of Babel";89691;89691;1585061;48;"2003.0";5044;"316778508";"9.7803167785e+12";"eng";0;"https://images.gr-assets.com/books/1344269639m/89691.jpg";"https://images.gr-assets.com/books/1344269639s/89691.jpg";4;0
